tiup is checking updates for component bench ...
Starting component `bench`: /home/lintianshi/.tiup/components/bench/v1.10.3/tiup-bench tpcc --warehouses 8 -H 172.16.4.76 -P 4056 -p W#p=@5T7bgz3Y20-x9 --threads 4 run
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 94, TPM: 570.9, Sum(ms): 1849.0, Avg(ms): 19.7, 50th(ms): 18.9, 90th(ms): 24.1, 95th(ms): 26.2, 99th(ms): 29.4, 99.9th(ms): 37.7, Max(ms): 37.7
[Current] DELIVERY - Takes(s): 9.9, Count: 73, TPM: 441.5, Sum(ms): 8088.3, Avg(ms): 110.6, 50th(ms): 104.9, 90th(ms): 142.6, 95th(ms): 151.0, 99th(ms): 201.3, 99.9th(ms): 302.0, Max(ms): 302.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 848, TPM: 5091.4, Sum(ms): 18141.7, Avg(ms): 21.4, 50th(ms): 21.0, 90th(ms): 29.4, 95th(ms): 35.7, 99th(ms): 44.0, 99.9th(ms): 54.5, Max(ms): 65.0
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 67, TPM: 408.9, Sum(ms): 712.3, Avg(ms): 10.7, 50th(ms): 11.0, 90th(ms): 15.7, 95th(ms): 17.8, 99th(ms): 19.9, 99.9th(ms): 24.1, Max(ms): 24.1
[Current] PAYMENT - Takes(s): 10.0, Count: 834, TPM: 5008.2, Sum(ms): 11328.1, Avg(ms): 13.6, 50th(ms): 11.5, 90th(ms): 22.0, 95th(ms): 28.3, 99th(ms): 39.8, 99.9th(ms): 52.4, Max(ms): 60.8
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 77, TPM: 478.3, Sum(ms): 1538.6, Avg(ms): 20.0, 50th(ms): 19.9, 90th(ms): 24.1, 95th(ms): 27.3, 99th(ms): 33.6, 99.9th(ms): 35.7, Max(ms): 35.7
[Current] DELIVERY - Takes(s): 9.9, Count: 61, TPM: 368.3, Sum(ms): 6759.2, Avg(ms): 110.8, 50th(ms): 100.7, 90th(ms): 159.4, 95th(ms): 184.5, 99th(ms): 209.7, 99.9th(ms): 226.5, Max(ms): 226.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 649, TPM: 3896.0, Sum(ms): 16034.5, Avg(ms): 24.7, 50th(ms): 19.9, 90th(ms): 32.5, 95th(ms): 39.8, 99th(ms): 54.5, 99.9th(ms): 71.3, Max(ms): 1744.8
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 72, TPM: 443.1, Sum(ms): 717.3, Avg(ms): 9.9, 50th(ms): 10.5, 90th(ms): 13.6, 95th(ms): 14.7, 99th(ms): 18.9, 99.9th(ms): 24.1, Max(ms): 24.1
[Current] PAYMENT - Takes(s): 10.0, Count: 669, TPM: 4016.0, Sum(ms): 15178.3, Avg(ms): 22.7, 50th(ms): 12.1, 90th(ms): 29.4, 95th(ms): 37.7, 99th(ms): 60.8, 99.9th(ms): 1811.9, Max(ms): 1811.9
[Current] STOCK_LEVEL - Takes(s): 9.7, Count: 58, TPM: 358.5, Sum(ms): 1168.7, Avg(ms): 20.2, 50th(ms): 19.9, 90th(ms): 25.2, 95th(ms): 28.3, 99th(ms): 33.6, 99.9th(ms): 35.7, Max(ms): 35.7
[Current] DELIVERY - Takes(s): 9.7, Count: 61, TPM: 378.9, Sum(ms): 7334.1, Avg(ms): 119.9, 50th(ms): 109.1, 90th(ms): 167.8, 95th(ms): 176.2, 99th(ms): 234.9, 99.9th(ms): 243.3, Max(ms): 243.3
[Current] NEW_ORDER - Takes(s): 10.0, Count: 776, TPM: 4662.0, Sum(ms): 18607.7, Avg(ms): 24.0, 50th(ms): 22.0, 90th(ms): 37.7, 95th(ms): 44.0, 99th(ms): 56.6, 99.9th(ms): 79.7, Max(ms): 100.7
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 72, TPM: 436.0, Sum(ms): 768.9, Avg(ms): 10.7, 50th(ms): 10.5, 90th(ms): 15.2, 95th(ms): 18.9, 99th(ms): 22.0, 99.9th(ms): 23.1, Max(ms): 23.1
[Current] PAYMENT - Takes(s): 10.0, Count: 725, TPM: 4355.9, Sum(ms): 11593.4, Avg(ms): 16.0, 50th(ms): 12.6, 90th(ms): 28.3, 95th(ms): 37.7, 99th(ms): 52.4, 99.9th(ms): 75.5, Max(ms): 88.1
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 63, TPM: 378.5, Sum(ms): 1387.0, Avg(ms): 22.0, 50th(ms): 21.0, 90th(ms): 33.6, 95th(ms): 37.7, 99th(ms): 41.9, 99.9th(ms): 41.9, Max(ms): 41.9
[Current] DELIVERY - Takes(s): 10.0, Count: 80, TPM: 480.5, Sum(ms): 8346.1, Avg(ms): 104.4, 50th(ms): 100.7, 90th(ms): 121.6, 95th(ms): 142.6, 99th(ms): 218.1, 99.9th(ms): 226.5, Max(ms): 226.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 916, TPM: 5505.2, Sum(ms): 18475.7, Avg(ms): 20.2, 50th(ms): 19.9, 90th(ms): 25.2, 95th(ms): 29.4, 99th(ms): 39.8, 99.9th(ms): 83.9, Max(ms): 159.4
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 91, TPM: 547.5, Sum(ms): 851.0, Avg(ms): 9.3, 50th(ms): 10.0, 90th(ms): 12.6, 95th(ms): 14.2, 99th(ms): 14.7, 99.9th(ms): 16.3, Max(ms): 16.3
[Current] PAYMENT - Takes(s): 10.0, Count: 891, TPM: 5346.6, Sum(ms): 10380.6, Avg(ms): 11.7, 50th(ms): 11.0, 90th(ms): 15.7, 95th(ms): 18.9, 99th(ms): 25.2, 99.9th(ms): 48.2, Max(ms): 67.1
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 93, TPM: 570.8, Sum(ms): 1780.0, Avg(ms): 19.1, 50th(ms): 18.9, 90th(ms): 23.1, 95th(ms): 23.1, 99th(ms): 26.2, 99.9th(ms): 31.5, Max(ms): 31.5
[Current] DELIVERY - Takes(s): 9.8, Count: 76, TPM: 463.2, Sum(ms): 7841.8, Avg(ms): 103.1, 50th(ms): 100.7, 90th(ms): 121.6, 95th(ms): 142.6, 99th(ms): 176.2, 99.9th(ms): 209.7, Max(ms): 209.7
[Current] NEW_ORDER - Takes(s): 10.0, Count: 873, TPM: 5239.0, Sum(ms): 18299.6, Avg(ms): 21.0, 50th(ms): 19.9, 90th(ms): 28.3, 95th(ms): 35.7, 99th(ms): 50.3, 99.9th(ms): 60.8, Max(ms): 60.8
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 69, TPM: 427.3, Sum(ms): 639.5, Avg(ms): 9.3, 50th(ms): 10.0, 90th(ms): 12.1, 95th(ms): 13.6, 99th(ms): 15.2, 99.9th(ms): 21.0, Max(ms): 21.0
[Current] PAYMENT - Takes(s): 10.0, Count: 829, TPM: 4980.3, Sum(ms): 11407.6, Avg(ms): 13.8, 50th(ms): 11.5, 90th(ms): 22.0, 95th(ms): 30.4, 99th(ms): 48.2, 99.9th(ms): 79.7, Max(ms): 113.2
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 72, TPM: 439.4, Sum(ms): 1507.3, Avg(ms): 20.9, 50th(ms): 19.9, 90th(ms): 25.2, 95th(ms): 29.4, 99th(ms): 37.7, 99.9th(ms): 48.2, Max(ms): 48.2
[Current] DELIVERY - Takes(s): 10.0, Count: 85, TPM: 511.4, Sum(ms): 8455.2, Avg(ms): 99.3, 50th(ms): 96.5, 90th(ms): 113.2, 95th(ms): 121.6, 99th(ms): 134.2, 99.9th(ms): 159.4, Max(ms): 159.4
[Current] NEW_ORDER - Takes(s): 10.0, Count: 896, TPM: 5377.0, Sum(ms): 17750.7, Avg(ms): 19.8, 50th(ms): 19.9, 90th(ms): 25.2, 95th(ms): 28.3, 99th(ms): 37.7, 99.9th(ms): 50.3, Max(ms): 65.0
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 98, TPM: 593.6, Sum(ms): 899.3, Avg(ms): 9.2, 50th(ms): 10.0, 90th(ms): 12.1, 95th(ms): 13.1, 99th(ms): 15.2, 99.9th(ms): 15.2, Max(ms): 15.2
[Current] PAYMENT - Takes(s): 10.0, Count: 918, TPM: 5532.5, Sum(ms): 11008.5, Avg(ms): 12.0, 50th(ms): 11.0, 90th(ms): 17.8, 95th(ms): 21.0, 99th(ms): 29.4, 99.9th(ms): 44.0, Max(ms): 48.2
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 79, TPM: 479.4, Sum(ms): 1547.7, Avg(ms): 19.6, 50th(ms): 19.9, 90th(ms): 24.1, 95th(ms): 25.2, 99th(ms): 26.2, 99.9th(ms): 27.3, Max(ms): 27.3
[Current] DELIVERY - Takes(s): 10.0, Count: 47, TPM: 282.1, Sum(ms): 5060.5, Avg(ms): 108.1, 50th(ms): 104.9, 90th(ms): 125.8, 95th(ms): 151.0, 99th(ms): 251.7, 99.9th(ms): 251.7, Max(ms): 251.7
[Current] NEW_ORDER - Takes(s): 10.0, Count: 469, TPM: 2821.2, Sum(ms): 9506.9, Avg(ms): 20.3, 50th(ms): 19.9, 90th(ms): 25.2, 95th(ms): 28.3, 99th(ms): 41.9, 99.9th(ms): 75.5, Max(ms): 75.5
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 43, TPM: 261.6, Sum(ms): 412.9, Avg(ms): 9.6, 50th(ms): 10.5, 90th(ms): 12.6, 95th(ms): 13.1, 99th(ms): 16.3, 99.9th(ms): 16.3, Max(ms): 16.3
[Current] PAYMENT - Takes(s): 10.0, Count: 500, TPM: 3000.7, Sum(ms): 6086.4, Avg(ms): 12.2, 50th(ms): 11.5, 90th(ms): 16.3, 95th(ms): 19.9, 99th(ms): 33.6, 99.9th(ms): 41.9, Max(ms): 41.9
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 47, TPM: 282.3, Sum(ms): 949.5, Avg(ms): 20.2, 50th(ms): 19.9, 90th(ms): 24.1, 95th(ms): 26.2, 99th(ms): 37.7, 99.9th(ms): 37.7, Max(ms): 37.7
[Current] DELIVERY - Takes(s): 1.8, Count: 5, TPM: 165.5, Sum(ms): 1800.8, Avg(ms): 357.4, 50th(ms): 104.9, 90th(ms): 1409.3, 95th(ms): 1409.3, 99th(ms): 1409.3, 99.9th(ms): 1409.3, Max(ms): 1409.3
[Current] NEW_ORDER - Takes(s): 0.5, Count: 19, TPM: 2458.2, Sum(ms): 369.4, Avg(ms): 19.4, 50th(ms): 19.9, 90th(ms): 24.1, 95th(ms): 24.1, 99th(ms): 28.3, 99.9th(ms): 28.3, Max(ms): 28.3
[Current] ORDER_STATUS - Takes(s): 0.5, Count: 5, TPM: 564.9, Sum(ms): 28178.4, Avg(ms): 5696.7, 50th(ms): 16.3, 90th(ms): 14495.5, 95th(ms): 14495.5, 99th(ms): 14495.5, 99.9th(ms): 14495.5, Max(ms): 14495.5
[Current] PAYMENT - Takes(s): 1.9, Count: 8, TPM: 249.9, Sum(ms): 12702.8, Avg(ms): 1586.4, 50th(ms): 11.0, 90th(ms): 13.1, 95th(ms): 12884.9, 99th(ms): 12884.9, 99.9th(ms): 12884.9, Max(ms): 12884.9
[Current] STOCK_LEVEL - Takes(s): 0.5, Count: 1, TPM: 117.5, Sum(ms): 20.7, Avg(ms): 20.4, 50th(ms): 21.0, 90th(ms): 21.0, 95th(ms): 21.0, 99th(ms): 21.0, 99.9th(ms): 21.0, Max(ms): 21.0
[Current] DELIVERY - Takes(s): 5.2, Count: 28, TPM: 322.4, Sum(ms): 3703.1, Avg(ms): 131.4, 50th(ms): 113.2, 90th(ms): 176.2, 95th(ms): 184.5, 99th(ms): 234.9, 99.9th(ms): 234.9, Max(ms): 234.9
[Current] NEW_ORDER - Takes(s): 6.7, Count: 407, TPM: 3655.4, Sum(ms): 10414.5, Avg(ms): 25.6, 50th(ms): 22.0, 90th(ms): 41.9, 95th(ms): 46.1, 99th(ms): 56.6, 99.9th(ms): 79.7, Max(ms): 79.7
[Current] ORDER_STATUS - Takes(s): 5.5, Count: 39, TPM: 429.1, Sum(ms): 434.1, Avg(ms): 11.1, 50th(ms): 12.1, 90th(ms): 14.7, 95th(ms): 15.7, 99th(ms): 22.0, 99.9th(ms): 22.0, Max(ms): 22.0
[Current] PAYMENT - Takes(s): 6.7, Count: 360, TPM: 3217.6, Sum(ms): 39379.8, Avg(ms): 100.7, 50th(ms): 13.6, 90th(ms): 39.8, 95th(ms): 48.2, 99th(ms): 738.2, 99.9th(ms): 16106.1, Max(ms): 16106.1
[Current] STOCK_LEVEL - Takes(s): 6.3, Count: 39, TPM: 371.6, Sum(ms): 892.2, Avg(ms): 22.9, 50th(ms): 22.0, 90th(ms): 29.4, 95th(ms): 32.5, 99th(ms): 50.3, 99.9th(ms): 50.3, Max(ms): 50.3
[Current] DELIVERY - Takes(s): 9.9, Count: 43, TPM: 261.5, Sum(ms): 6631.3, Avg(ms): 154.5, 50th(ms): 159.4, 90th(ms): 192.9, 95th(ms): 192.9, 99th(ms): 226.5, 99.9th(ms): 226.5, Max(ms): 226.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 512, TPM: 3073.0, Sum(ms): 18067.6, Avg(ms): 35.3, 50th(ms): 35.7, 90th(ms): 48.2, 95th(ms): 56.6, 99th(ms): 71.3, 99.9th(ms): 117.4, Max(ms): 121.6
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 49, TPM: 303.1, Sum(ms): 725.1, Avg(ms): 14.8, 50th(ms): 14.2, 90th(ms): 21.0, 95th(ms): 27.3, 99th(ms): 32.5, 99.9th(ms): 32.5, Max(ms): 32.5
[Current] PAYMENT - Takes(s): 10.0, Count: 477, TPM: 2863.1, Sum(ms): 13263.1, Avg(ms): 27.8, 50th(ms): 25.2, 90th(ms): 46.1, 95th(ms): 52.4, 99th(ms): 83.9, 99.9th(ms): 109.1, Max(ms): 109.1
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 43, TPM: 259.6, Sum(ms): 1131.7, Avg(ms): 26.3, 50th(ms): 26.2, 90th(ms): 32.5, 95th(ms): 37.7, 99th(ms): 41.9, 99.9th(ms): 41.9, Max(ms): 41.9
[Current] DELIVERY - Takes(s): 9.8, Count: 53, TPM: 326.1, Sum(ms): 7469.0, Avg(ms): 141.0, 50th(ms): 134.2, 90th(ms): 184.5, 95th(ms): 201.3, 99th(ms): 218.1, 99.9th(ms): 302.0, Max(ms): 302.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 552, TPM: 3316.2, Sum(ms): 17993.4, Avg(ms): 32.6, 50th(ms): 31.5, 90th(ms): 46.1, 95th(ms): 50.3, 99th(ms): 60.8, 99.9th(ms): 71.3, Max(ms): 96.5
[Current] ORDER_STATUS - Takes(s): 9.6, Count: 43, TPM: 269.4, Sum(ms): 636.8, Avg(ms): 14.8, 50th(ms): 14.2, 90th(ms): 23.1, 95th(ms): 25.2, 99th(ms): 27.3, 99.9th(ms): 27.3, Max(ms): 27.3
[Current] PAYMENT - Takes(s): 10.0, Count: 494, TPM: 2975.9, Sum(ms): 12688.8, Avg(ms): 25.7, 50th(ms): 25.2, 90th(ms): 39.8, 95th(ms): 44.0, 99th(ms): 58.7, 99.9th(ms): 75.5, Max(ms): 75.5
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 43, TPM: 258.1, Sum(ms): 1031.1, Avg(ms): 24.0, 50th(ms): 22.0, 90th(ms): 31.5, 95th(ms): 33.6, 99th(ms): 35.7, 99.9th(ms): 35.7, Max(ms): 35.7
[Current] DELIVERY - Takes(s): 9.8, Count: 58, TPM: 355.5, Sum(ms): 7727.5, Avg(ms): 132.9, 50th(ms): 130.0, 90th(ms): 176.2, 95th(ms): 201.3, 99th(ms): 234.9, 99.9th(ms): 285.2, Max(ms): 285.2
[Current] NEW_ORDER - Takes(s): 10.0, Count: 643, TPM: 3859.6, Sum(ms): 18338.9, Avg(ms): 28.5, 50th(ms): 27.3, 90th(ms): 41.9, 95th(ms): 46.1, 99th(ms): 58.7, 99.9th(ms): 75.5, Max(ms): 83.9
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 57, TPM: 342.8, Sum(ms): 782.9, Avg(ms): 13.7, 50th(ms): 13.1, 90th(ms): 21.0, 95th(ms): 26.2, 99th(ms): 28.3, 99.9th(ms): 35.7, Max(ms): 35.7
[Current] PAYMENT - Takes(s): 10.0, Count: 580, TPM: 3485.8, Sum(ms): 11638.8, Avg(ms): 20.1, 50th(ms): 17.8, 90th(ms): 35.7, 95th(ms): 39.8, 99th(ms): 48.2, 99.9th(ms): 62.9, Max(ms): 83.9
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 53, TPM: 325.3, Sum(ms): 1281.6, Avg(ms): 24.2, 50th(ms): 24.1, 90th(ms): 32.5, 95th(ms): 35.7, 99th(ms): 35.7, 99.9th(ms): 39.8, Max(ms): 39.8
[Current] DELIVERY - Takes(s): 10.0, Count: 73, TPM: 438.4, Sum(ms): 7616.9, Avg(ms): 104.3, 50th(ms): 100.7, 90th(ms): 125.8, 95th(ms): 151.0, 99th(ms): 159.4, 99.9th(ms): 176.2, Max(ms): 176.2
[Current] NEW_ORDER - Takes(s): 10.0, Count: 911, TPM: 5476.3, Sum(ms): 18552.5, Avg(ms): 20.4, 50th(ms): 19.9, 90th(ms): 27.3, 95th(ms): 33.6, 99th(ms): 46.1, 99.9th(ms): 58.7, Max(ms): 71.3
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 75, TPM: 452.0, Sum(ms): 736.2, Avg(ms): 9.8, 50th(ms): 10.5, 90th(ms): 13.6, 95th(ms): 14.2, 99th(ms): 21.0, 99.9th(ms): 23.1, Max(ms): 23.1
[Current] PAYMENT - Takes(s): 10.0, Count: 902, TPM: 5417.4, Sum(ms): 11202.4, Avg(ms): 12.4, 50th(ms): 11.0, 90th(ms): 18.9, 95th(ms): 24.1, 99th(ms): 37.7, 99.9th(ms): 56.6, Max(ms): 58.7
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 84, TPM: 507.0, Sum(ms): 1712.3, Avg(ms): 20.4, 50th(ms): 19.9, 90th(ms): 25.2, 95th(ms): 28.3, 99th(ms): 37.7, 99.9th(ms): 41.9, Max(ms): 41.9
[Current] DELIVERY - Takes(s): 9.9, Count: 69, TPM: 416.4, Sum(ms): 7462.6, Avg(ms): 108.0, 50th(ms): 100.7, 90th(ms): 142.6, 95th(ms): 167.8, 99th(ms): 176.2, 99.9th(ms): 176.2, Max(ms): 176.2
[Current] NEW_ORDER - Takes(s): 9.9, Count: 876, TPM: 5290.8, Sum(ms): 18406.7, Avg(ms): 21.0, 50th(ms): 19.9, 90th(ms): 27.3, 95th(ms): 33.6, 99th(ms): 46.1, 99.9th(ms): 75.5, Max(ms): 75.5
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 73, TPM: 441.9, Sum(ms): 764.4, Avg(ms): 10.5, 50th(ms): 11.0, 90th(ms): 14.7, 95th(ms): 14.7, 99th(ms): 17.8, 99.9th(ms): 19.9, Max(ms): 19.9
[Current] PAYMENT - Takes(s): 10.0, Count: 856, TPM: 5139.9, Sum(ms): 11215.2, Avg(ms): 13.1, 50th(ms): 11.5, 90th(ms): 19.9, 95th(ms): 25.2, 99th(ms): 46.1, 99.9th(ms): 58.7, Max(ms): 58.7
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 92, TPM: 552.6, Sum(ms): 1848.3, Avg(ms): 20.1, 50th(ms): 19.9, 90th(ms): 24.1, 95th(ms): 25.2, 99th(ms): 37.7, 99.9th(ms): 39.8, Max(ms): 39.8
[Current] DELIVERY - Takes(s): 10.0, Count: 76, TPM: 457.3, Sum(ms): 7862.9, Avg(ms): 103.6, 50th(ms): 100.7, 90th(ms): 117.4, 95th(ms): 121.6, 99th(ms): 142.6, 99.9th(ms): 151.0, Max(ms): 151.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 888, TPM: 5337.6, Sum(ms): 18254.7, Avg(ms): 20.6, 50th(ms): 21.0, 90th(ms): 26.2, 95th(ms): 28.3, 99th(ms): 37.7, 99.9th(ms): 39.8, Max(ms): 44.0
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 66, TPM: 397.1, Sum(ms): 676.8, Avg(ms): 10.2, 50th(ms): 10.5, 90th(ms): 14.2, 95th(ms): 17.8, 99th(ms): 18.9, 99.9th(ms): 18.9, Max(ms): 18.9
[Current] PAYMENT - Takes(s): 10.0, Count: 886, TPM: 5323.2, Sum(ms): 11097.4, Avg(ms): 12.5, 50th(ms): 11.5, 90th(ms): 18.9, 95th(ms): 21.0, 99th(ms): 29.4, 99.9th(ms): 35.7, Max(ms): 39.8
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 92, TPM: 558.4, Sum(ms): 1891.0, Avg(ms): 20.5, 50th(ms): 19.9, 90th(ms): 25.2, 95th(ms): 27.3, 99th(ms): 30.4, 99.9th(ms): 30.4, Max(ms): 30.4
[Current] DELIVERY - Takes(s): 10.0, Count: 44, TPM: 264.2, Sum(ms): 6456.8, Avg(ms): 146.3, 50th(ms): 142.6, 90th(ms): 184.5, 95th(ms): 184.5, 99th(ms): 302.0, 99.9th(ms): 302.0, Max(ms): 302.0
[Current] NEW_ORDER - Takes(s): 10.0, Count: 541, TPM: 3248.2, Sum(ms): 18203.1, Avg(ms): 33.6, 50th(ms): 33.6, 90th(ms): 50.3, 95th(ms): 54.5, 99th(ms): 75.5, 99.9th(ms): 92.3, Max(ms): 92.3
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 48, TPM: 291.9, Sum(ms): 713.9, Avg(ms): 14.8, 50th(ms): 13.6, 90th(ms): 22.0, 95th(ms): 27.3, 99th(ms): 35.7, 99.9th(ms): 35.7, Max(ms): 35.7
[Current] PAYMENT - Takes(s): 10.0, Count: 505, TPM: 3033.9, Sum(ms): 13104.3, Avg(ms): 26.0, 50th(ms): 25.2, 90th(ms): 44.0, 95th(ms): 50.3, 99th(ms): 65.0, 99.9th(ms): 79.7, Max(ms): 92.3
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 50, TPM: 302.2, Sum(ms): 1266.7, Avg(ms): 25.3, 50th(ms): 24.1, 90th(ms): 32.5, 95th(ms): 39.8, 99th(ms): 46.1, 99.9th(ms): 46.1, Max(ms): 46.1
[Current] DELIVERY - Takes(s): 10.0, Count: 44, TPM: 264.9, Sum(ms): 6727.4, Avg(ms): 153.5, 50th(ms): 159.4, 90th(ms): 201.3, 95th(ms): 201.3, 99th(ms): 234.9, 99.9th(ms): 234.9, Max(ms): 234.9
[Current] NEW_ORDER - Takes(s): 10.0, Count: 502, TPM: 3014.5, Sum(ms): 18184.3, Avg(ms): 36.2, 50th(ms): 35.7, 90th(ms): 48.2, 95th(ms): 54.5, 99th(ms): 83.9, 99.9th(ms): 92.3, Max(ms): 100.7
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 50, TPM: 305.2, Sum(ms): 723.6, Avg(ms): 14.5, 50th(ms): 14.2, 90th(ms): 22.0, 95th(ms): 28.3, 99th(ms): 33.6, 99.9th(ms): 33.6, Max(ms): 33.6
[Current] PAYMENT - Takes(s): 10.0, Count: 457, TPM: 2744.3, Sum(ms): 13252.8, Avg(ms): 29.0, 50th(ms): 26.2, 90th(ms): 46.1, 95th(ms): 52.4, 99th(ms): 83.9, 99.9th(ms): 218.1, Max(ms): 218.1
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 39, TPM: 237.9, Sum(ms): 1019.5, Avg(ms): 26.1, 50th(ms): 25.2, 90th(ms): 32.5, 95th(ms): 32.5, 99th(ms): 44.0, 99.9th(ms): 44.0, Max(ms): 44.0
[Current] DELIVERY - Takes(s): 9.9, Count: 42, TPM: 254.6, Sum(ms): 6550.0, Avg(ms): 156.8, 50th(ms): 159.4, 90th(ms): 192.9, 95th(ms): 201.3, 99th(ms): 234.9, 99.9th(ms): 234.9, Max(ms): 234.9
[Current] NEW_ORDER - Takes(s): 10.0, Count: 498, TPM: 2990.8, Sum(ms): 18434.7, Avg(ms): 37.0, 50th(ms): 35.7, 90th(ms): 52.4, 95th(ms): 54.5, 99th(ms): 71.3, 99.9th(ms): 100.7, Max(ms): 100.7
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 42, TPM: 254.3, Sum(ms): 670.8, Avg(ms): 16.0, 50th(ms): 15.2, 90th(ms): 27.3, 95th(ms): 27.3, 99th(ms): 29.4, 99.9th(ms): 29.4, Max(ms): 29.4
[Current] PAYMENT - Takes(s): 10.0, Count: 447, TPM: 2682.8, Sum(ms): 13124.4, Avg(ms): 29.4, 50th(ms): 28.3, 90th(ms): 44.0, 95th(ms): 52.4, 99th(ms): 75.5, 99.9th(ms): 159.4, Max(ms): 159.4
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 41, TPM: 250.1, Sum(ms): 1109.5, Avg(ms): 27.0, 50th(ms): 25.2, 90th(ms): 37.7, 95th(ms): 39.8, 99th(ms): 48.2, 99.9th(ms): 48.2, Max(ms): 48.2
[Current] DELIVERY - Takes(s): 9.5, Count: 67, TPM: 421.5, Sum(ms): 7884.5, Avg(ms): 117.5, 50th(ms): 109.1, 90th(ms): 176.2, 95th(ms): 184.5, 99th(ms): 201.3, 99.9th(ms): 201.3, Max(ms): 201.3
[Current] NEW_ORDER - Takes(s): 10.0, Count: 680, TPM: 4087.2, Sum(ms): 17328.7, Avg(ms): 25.5, 50th(ms): 22.0, 90th(ms): 39.8, 95th(ms): 46.1, 99th(ms): 67.1, 99.9th(ms): 167.8, Max(ms): 192.9
[Current] ORDER_STATUS - Takes(s): 9.4, Count: 66, TPM: 419.1, Sum(ms): 728.8, Avg(ms): 11.0, 50th(ms): 11.0, 90th(ms): 15.2, 95th(ms): 17.8, 99th(ms): 21.0, 99.9th(ms): 22.0, Max(ms): 22.0
[Current] PAYMENT - Takes(s): 10.0, Count: 728, TPM: 4388.0, Sum(ms): 11828.0, Avg(ms): 16.2, 50th(ms): 12.6, 90th(ms): 31.5, 95th(ms): 37.7, 99th(ms): 52.4, 99.9th(ms): 65.0, Max(ms): 71.3
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 73, TPM: 440.7, Sum(ms): 1497.8, Avg(ms): 20.5, 50th(ms): 18.9, 90th(ms): 27.3, 95th(ms): 31.5, 99th(ms): 35.7, 99.9th(ms): 37.7, Max(ms): 37.7
[Current] DELIVERY - Takes(s): 9.9, Count: 60, TPM: 364.3, Sum(ms): 7102.4, Avg(ms): 118.4, 50th(ms): 117.4, 90th(ms): 159.4, 95th(ms): 176.2, 99th(ms): 176.2, 99.9th(ms): 176.2, Max(ms): 176.2
[Current] NEW_ORDER - Takes(s): 10.0, Count: 694, TPM: 4165.1, Sum(ms): 18258.7, Avg(ms): 26.3, 50th(ms): 24.1, 90th(ms): 39.8, 95th(ms): 44.0, 99th(ms): 54.5, 99.9th(ms): 65.0, Max(ms): 318.8
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 71, TPM: 439.5, Sum(ms): 817.9, Avg(ms): 11.5, 50th(ms): 11.0, 90th(ms): 16.3, 95th(ms): 18.9, 99th(ms): 21.0, 99.9th(ms): 28.3, Max(ms): 28.3
[Current] PAYMENT - Takes(s): 10.0, Count: 693, TPM: 4158.5, Sum(ms): 12552.6, Avg(ms): 18.1, 50th(ms): 14.2, 90th(ms): 31.5, 95th(ms): 37.7, 99th(ms): 48.2, 99.9th(ms): 79.7, Max(ms): 352.3
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 75, TPM: 451.8, Sum(ms): 1537.2, Avg(ms): 20.5, 50th(ms): 19.9, 90th(ms): 26.2, 95th(ms): 27.3, 99th(ms): 37.7, 99.9th(ms): 48.2, Max(ms): 48.2
